player_id,short_name,nationality_name,poste,club_name,league_name,is_moroccan,overall_raw,pace,shooting,passing,dribbling,defending,physic,power_stamina,mentality_interceptions,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,overall,age,international_reputation,name_norm,pass_accuracy,duel_win_rate,pressings,carries,goal_ratio
14,S. Mané,Senegal,ATT,FC Bayern München,Bundesliga,0,89,0.9072164948453608,0.9010989010989012,0.860215053763441,0.9361702127659576,0.4888888888888889,0.8555555555555556,0.8947368421052632,0.3932584269662921,0.0,0.0,0.0,0.0,0.0,0.9555555555555556,0.5,0.75,s. mane,0.7716,0.2868,0.1264303132620521,0.0420115272200824,0.028421298591757987
15,Ederson,Brazil,GKP,Manchester City,Premier League,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,0.9111111111111112,1.0,0.977777777777778,0.9666666666666668,0.9555555555555556,0.4285714285714286,0.5,ederson,0.6869,0.459,0.0115,0.0057,0.0828
16,J. Kimmich,Germany,MIL,FC Bayern München,Bundesliga,0,89,0.7010309278350515,0.7912087912087913,0.935483870967742,0.8936170212765957,0.9222222222222224,0.8777777777777778,0.9894736842105264,0.9550561797752808,0.0,0.0,0.0,0.0,0.0,0.9555555555555556,0.3928571428571428,0.75,j. kimmich,0.8921,0.3488,0.07296942412305374,0.0631538692671201,0.052
17,Alisson,Brazil,GKP,Liverpool,Premier League,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555555555555556,0.9444444444444444,0.913978494623656,1.0,0.9888888888888888,0.9555555555555556,0.4642857142857142,0.5,alisson,0.6869,0.459,0.0115,0.0057,0.0828
18,E. Haaland,Norway,ATT,Manchester City,Premier League,0,89,0.9175257731958762,1.0,0.6989247311827957,0.851063829787234,0.5444444444444445,0.977777777777778,0.8526315789473684,0.4831460674157303,0.0,0.0,0.0,0.0,0.0,0.9555555555555556,0.1785714285714286,0.75,e. haaland,0.72,0.2898,0.0266,0.0083,0.0449
19,Cristiano Ronaldo,Portugal,ATT,Al Nassr,Pro League,0,88,0.8144329896907216,1.0,0.8172043010752689,0.8829787234042553,0.3777777777777777,0.8,0.7368421052631579,0.3258426966292135,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.75,1.0,cristiano ronaldo,0.72,0.2898,0.0266,0.0083,0.0449
20,L. Modrić,Croatia,MIL,Real Madrid,La Liga,0,88,0.7525773195876289,0.8351648351648352,0.956989247311828,0.9361702127659576,0.8,0.7333333333333334,0.8736842105263157,0.898876404494382,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.7142857142857142,0.75,l. modric,0.8708,0.4247,0.20727818420558988,0.1108197437788521,0.03277539366376553
21,T. Kroos,Germany,MIL,Real Madrid,La Liga,0,88,0.5463917525773195,0.8901098901098902,0.967741935483871,0.8617021276595744,0.788888888888889,0.7555555555555555,0.7894736842105263,0.898876404494382,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.5714285714285714,0.75,t. kroos,0.9035,0.6291,0.23766647908459942,0.1015050943756999,0.02630124182894776
22,M. ter Stegen,Germany,GKP,FC Barcelona,La Liga,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555555555555556,0.9444444444444444,0.935483870967742,0.9444444444444444,1.0,0.9333333333333332,0.5,0.75,m. ter stegen,0.6869,0.459,0.0115,0.0057,0.0828
23,K. Navas,Costa Rica,GKP,Paris Saint Germain,Ligue 1,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888888888888888,0.9333333333333332,0.8064516129032259,0.9666666666666668,0.9888888888888888,0.9333333333333332,0.6785714285714286,0.5,k. navas,0.714,0.459,0.0018758206715437829,0.0196672949274768,0.0828
24,H. Son,Korea Republic,ATT,Tottenham Hotspur,Premier League,0,88,0.9072164948453608,0.978021978021978,0.860215053763441,0.9042553191489362,0.4666666666666667,0.7666666666666667,0.9263157894736842,0.4382022471910112,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.4642857142857142,0.75,h. son,0.77,0.3881,0.07934721440630266,0.0202682400502608,0.026651735084089884
25,H. Son,Korea Republic,ATT,Tottenham Hotspur,Premier League,0,88,0.9072164948453608,0.978021978021978,0.860215053763441,0.9042553191489362,0.4666666666666667,0.7666666666666667,0.9263157894736842,0.4382022471910112,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.4642857142857142,0.75,h. son,0.68,0.4,0.0065653723504033,0.0007102078723811,0.0449
26,Marquinhos,Brazil,DEF,Paris Saint Germain,Ligue 1,0,88,0.8144329896907216,0.6153846153846154,0.8064516129032259,0.7872340425531915,0.9888888888888888,0.888888888888889,0.8631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.4285714285714286,0.5,marquinhos,0.7788,0.3954,0.0231,0.009,0.0596
27,João Cancelo,Portugal,DEF,Manchester City,Premier League,0,88,0.8762886597938144,0.8021978021978022,0.913978494623656,0.9042553191489362,0.9,0.8111111111111111,0.9578947368421052,0.9213483146067416,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.4285714285714286,0.5,joão cancelo,0.7788,0.3954,0.0231,0.009,0.0596
28,N. Kanté,France,MIL,Chelsea,Premier League,0,88,0.7422680412371134,0.7252747252747254,0.7956989247311829,0.8617021276595744,0.9555555555555556,0.9,0.9789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.5357142857142856,0.75,n. kante,0.8391,0.446,0.2217220033764772,0.0451528312709989,0.03445947101164313
29,N. Kanté,France,MIL,Chelsea,Premier League,0,88,0.7422680412371134,0.7252747252747254,0.7956989247311829,0.8617021276595744,0.9555555555555556,0.9,0.9789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.5357142857142856,0.75,n. kante,0.9009,0.5882,0.022322265991371125,0.0076757081591958,0.052
